Date,Open,High,Low,Close,Adj Close,Volume
2001-06-27,9.870000,9.870000,9.870000,9.870000,5.121472,0
2001-06-28,9.870000,9.870000,9.870000,9.870000,5.121472,0
2001-06-29,9.860000,9.860000,9.860000,9.860000,5.136055,0
2001-07-02,9.860000,9.860000,9.860000,9.860000,5.136055,0
2001-07-03,9.850000,9.850000,9.850000,9.850000,5.130849,0
2001-07-05,9.850000,9.850000,9.850000,9.850000,5.130849,0
2001-07-06,9.850000,9.850000,9.850000,9.850000,5.130849,0
2001-07-09,9.860000,9.860000,9.860000,9.860000,5.136055,0
2001-07-10,9.860000,9.860000,9.860000,9.860000,5.136055,0
2001-07-11,9.860000,9.860000,9.860000,9.860000,5.136055,0
2001-07-12,9.870000,9.870000,9.870000,9.870000,5.141267,0
2001-07-13,9.870000,9.870000,9.870000,9.870000,5.141267,0
2001-07-16,9.870000,9.870000,9.870000,9.870000,5.141267,0
2001-07-17,9.880000,9.880000,9.880000,9.880000,5.146478,0
2001-07-18,9.880000,9.880000,9.880000,9.880000,5.146478,0
2001-07-19,9.890000,9.890000,9.890000,9.890000,5.151680,0
2001-07-20,9.900000,9.900000,9.900000,9.900000,5.156893,0
2001-07-23,9.900000,9.900000,9.900000,9.900000,5.156893,0
2001-07-24,9.910000,9.910000,9.910000,9.910000,5.162100,0
2001-07-25,9.910000,9.910000,9.910000,9.910000,5.162100,0
2001-07-26,9.910000,9.910000,9.910000,9.910000,5.162100,0
2001-07-27,9.930000,9.930000,9.930000,9.930000,5.172517,0
2001-07-30,9.930000,9.930000,9.930000,9.930000,5.172517,0
2001-07-31,9.940000,9.940000,9.940000,9.940000,5.198143,0
2001-08-01,9.940000,9.940000,9.940000,9.940000,5.198143,0
2001-08-02,9.940000,9.940000,9.940000,9.940000,5.198143,0
2001-08-03,9.940000,9.940000,9.940000,9.940000,5.198143,0
2001-08-06,9.940000,9.940000,9.940000,9.940000,5.198143,0
2001-08-07,9.940000,9.940000,9.940000,9.940000,5.198143,0
2001-08-08,9.950000,9.950000,9.950000,9.950000,5.203374,0
2001-08-09,9.970000,9.970000,9.970000,9.970000,5.213831,0
2001-08-10,9.970000,9.970000,9.970000,9.970000,5.213831,0
2001-08-13,9.980000,9.980000,9.980000,9.980000,5.219063,0
2001-08-14,9.980000,9.980000,9.980000,9.980000,5.219063,0
2001-08-15,9.980000,9.980000,9.980000,9.980000,5.219063,0
2001-08-16,9.990000,9.990000,9.990000,9.990000,5.224291,0
2001-08-17,10.000000,10.000000,10.000000,10.000000,5.229523,0
2001-08-20,10.000000,10.000000,10.000000,10.000000,5.229523,0
2001-08-21,10.010000,10.010000,10.010000,10.010000,5.234753,0
2001-08-22,10.010000,10.010000,10.010000,10.010000,5.234753,0
2001-08-23,10.020000,10.020000,10.020000,10.020000,5.239985,0
2001-08-24,10.020000,10.020000,10.020000,10.020000,5.239985,0
2001-08-27,10.020000,10.020000,10.020000,10.020000,5.239985,0
2001-08-28,10.030000,10.030000,10.030000,10.030000,5.245209,0
2001-08-29,10.040000,10.040000,10.040000,10.040000,5.250442,0
2001-08-30,10.050000,10.050000,10.050000,10.050000,5.255671,0
2001-08-31,10.050000,10.050000,10.050000,10.050000,5.275619,0
2001-09-04,10.030000,10.030000,10.030000,10.030000,5.265117,0
2001-09-05,10.030000,10.030000,10.030000,10.030000,5.265117,0
2001-09-06,10.030000,10.030000,10.030000,10.030000,5.265117,0
2001-09-07,10.040000,10.040000,10.040000,10.040000,5.270365,0
2001-09-10,10.040000,10.040000,10.040000,10.040000,5.270365,0
2001-09-17,10.070000,10.070000,10.070000,10.070000,5.286113,0
2001-09-18,10.060000,10.060000,10.060000,10.060000,5.280866,0
2001-09-19,10.040000,10.040000,10.040000,10.040000,5.270365,0
2001-09-20,10.020000,10.020000,10.020000,10.020000,5.259873,0
2001-09-21,10.020000,10.020000,10.020000,10.020000,5.259873,0
2001-09-24,10.020000,10.020000,10.020000,10.020000,5.259873,0
2001-09-25,10.010000,10.010000,10.010000,10.010000,5.254619,0
2001-09-26,10.010000,10.010000,10.010000,10.010000,5.254619,0
2001-09-27,10.010000,10.010000,10.010000,10.010000,5.254619,0
2001-09-28,10.020000,10.020000,10.020000,10.020000,5.279386,0
2001-10-01,10.020000,10.020000,10.020000,10.020000,5.279386,0
2001-10-02,10.040000,10.040000,10.040000,10.040000,5.289919,0
2001-10-03,10.070000,10.070000,10.070000,10.070000,5.305726,0
2001-10-04,10.090000,10.090000,10.090000,10.090000,5.316269,0
2001-10-05,10.090000,10.090000,10.090000,10.090000,5.316269,0
2001-10-08,10.090000,10.090000,10.090000,10.090000,5.316269,0
2001-10-09,10.090000,10.090000,10.090000,10.090000,5.316269,0
2001-10-10,10.080000,10.080000,10.080000,10.080000,5.310994,0
2001-10-11,10.070000,10.070000,10.070000,10.070000,5.305726,0
2001-10-12,10.070000,10.070000,10.070000,10.070000,5.305726,0
2001-10-15,10.070000,10.070000,10.070000,10.070000,5.305726,0
2001-10-16,10.070000,10.070000,10.070000,10.070000,5.305726,0
2001-10-17,10.070000,10.070000,10.070000,10.070000,5.305726,0
2001-10-18,10.070000,10.070000,10.070000,10.070000,5.305726,0
2001-10-19,10.070000,10.070000,10.070000,10.070000,5.305726,0
2001-10-22,10.070000,10.070000,10.070000,10.070000,5.305726,0
2001-10-23,10.060000,10.060000,10.060000,10.060000,5.300457,0
2001-10-24,10.060000,10.060000,10.060000,10.060000,5.300457,0
2001-10-25,10.060000,10.060000,10.060000,10.060000,5.300457,0
2001-10-26,10.060000,10.060000,10.060000,10.060000,5.300457,0
2001-10-29,10.060000,10.060000,10.060000,10.060000,5.300457,0
2001-10-30,10.060000,10.060000,10.060000,10.060000,5.300457,0
2001-10-31,10.080000,10.080000,10.080000,10.080000,5.330600,0
2001-11-01,10.110000,10.110000,10.110000,10.110000,5.346464,0
2001-11-02,10.100000,10.100000,10.100000,10.100000,5.341179,0
2001-11-05,10.110000,10.110000,10.110000,10.110000,5.346464,0
2001-11-06,10.120000,10.120000,10.120000,10.120000,5.351756,0
2001-11-07,10.140000,10.140000,10.140000,10.140000,5.362330,0
2001-11-08,10.140000,10.140000,10.140000,10.140000,5.362330,0
2001-11-09,10.140000,10.140000,10.140000,10.140000,5.362330,0
2001-11-12,10.140000,10.140000,10.140000,10.140000,5.362330,0
2001-11-13,10.130000,10.130000,10.130000,10.130000,5.357044,0
2001-11-14,10.120000,10.120000,10.120000,10.120000,5.351756,0
2001-11-15,10.080000,10.080000,10.080000,10.080000,5.330600,0
2001-11-16,10.050000,10.050000,10.050000,10.050000,5.314739,0
2001-11-19,10.030000,10.030000,10.030000,10.030000,5.304160,0
2001-11-20,10.010000,10.010000,10.010000,10.010000,5.293584,0
2001-11-21,9.980000,9.980000,9.980000,9.980000,5.277720,0
2001-11-23,9.980000,9.980000,9.980000,9.980000,5.277720,0
2001-11-26,9.970000,9.970000,9.970000,9.970000,5.272432,0
2001-11-27,9.950000,9.950000,9.950000,9.950000,5.261855,0
2001-11-28,9.950000,9.950000,9.950000,9.950000,5.261855,0
2001-11-29,9.960000,9.960000,9.960000,9.960000,5.267139,0
2001-11-30,9.960000,9.960000,9.960000,9.960000,5.285716,0
2001-12-03,9.960000,9.960000,9.960000,9.960000,5.285716,0
2001-12-04,9.970000,9.970000,9.970000,9.970000,5.291025,0
2001-12-05,9.940000,9.940000,9.940000,9.940000,5.275104,0
2001-12-06,9.910000,9.910000,9.910000,9.910000,5.259182,0
2001-12-07,9.870000,9.870000,9.870000,9.870000,5.237956,0
2001-12-10,9.870000,9.870000,9.870000,9.870000,5.237956,0
2001-12-11,9.870000,9.870000,9.870000,9.870000,5.237956,0
2001-12-12,9.870000,9.870000,9.870000,9.870000,5.237956,0
2001-12-13,9.860000,9.860000,9.860000,9.860000,5.232650,0
2001-12-14,9.860000,9.860000,9.860000,9.860000,5.232650,0
2001-12-17,9.810000,9.810000,9.810000,9.810000,5.206114,0
2001-12-18,9.820000,9.820000,9.820000,9.820000,5.211419,0
2001-12-19,9.830000,9.830000,9.830000,9.830000,5.216725,0
2001-12-20,9.840000,9.840000,9.840000,9.840000,5.222034,0
2001-12-21,9.840000,9.840000,9.840000,9.840000,5.222034,0
2001-12-24,9.840000,9.840000,9.840000,9.840000,5.222034,0
2001-12-26,9.840000,9.840000,9.840000,9.840000,5.222034,0
2001-12-27,9.850000,9.850000,9.850000,9.850000,5.227342,0
2001-12-28,9.850000,9.850000,9.850000,9.850000,5.227342,0
2001-12-31,9.840000,9.840000,9.840000,9.840000,5.241723,0
2002-01-02,9.860000,9.860000,9.860000,9.860000,5.252378,0
2002-01-03,9.880000,9.880000,9.880000,9.880000,5.263034,0
2002-01-04,9.880000,9.880000,9.880000,9.880000,5.263034,0
2002-01-07,9.890000,9.890000,9.890000,9.890000,5.268356,0
2002-01-08,9.920000,9.920000,9.920000,9.920000,5.284337,0
2002-01-09,9.930000,9.930000,9.930000,9.930000,5.289670,0
2002-01-10,9.950000,9.950000,9.950000,9.950000,5.300320,0
2002-01-11,9.980000,9.980000,9.980000,9.980000,5.316299,0
2002-01-14,10.000000,10.000000,10.000000,10.000000,5.326957,0
2002-01-15,10.010000,10.010000,10.010000,10.010000,5.332276,0
2002-01-16,10.040000,10.040000,10.040000,10.040000,5.348263,0
2002-01-17,10.030000,10.030000,10.030000,10.030000,5.342935,0
2002-01-18,10.020000,10.020000,10.020000,10.020000,5.337610,0
2002-01-22,10.020000,10.020000,10.020000,10.020000,5.337610,0
2002-01-23,10.010000,10.010000,10.010000,10.010000,5.332276,0
2002-01-24,10.000000,10.000000,10.000000,10.000000,5.326957,0
2002-01-25,9.970000,9.970000,9.970000,9.970000,5.310974,0
2002-01-28,9.960000,9.960000,9.960000,9.960000,5.305647,0
2002-01-29,9.960000,9.960000,9.960000,9.960000,5.305647,0
2002-01-30,9.960000,9.960000,9.960000,9.960000,5.305647,0
2002-01-31,9.960000,9.960000,9.960000,9.960000,5.325430,0
2002-02-01,9.970000,9.970000,9.970000,9.970000,5.330777,0
2002-02-04,9.980000,9.980000,9.980000,9.980000,5.336122,0
2002-02-05,9.990000,9.990000,9.990000,9.990000,5.341471,0
2002-02-06,9.990000,9.990000,9.990000,9.990000,5.341471,0
2002-02-07,9.990000,9.990000,9.990000,9.990000,5.341471,0
2002-02-08,9.990000,9.990000,9.990000,9.990000,5.341471,0
2002-02-11,9.990000,9.990000,9.990000,9.990000,5.341471,0
2002-02-12,9.990000,9.990000,9.990000,9.990000,5.341471,0
2002-02-13,9.980000,9.980000,9.980000,9.980000,5.336122,0
2002-02-14,9.990000,9.990000,9.990000,9.990000,5.341471,0
2002-02-15,10.000000,10.000000,10.000000,10.000000,5.346820,0
2002-02-19,10.000000,10.000000,10.000000,10.000000,5.346820,0
2002-02-20,10.000000,10.000000,10.000000,10.000000,5.346820,0
2002-02-21,10.010000,10.010000,10.010000,10.010000,5.352159,0
2002-02-22,10.030000,10.030000,10.030000,10.030000,5.362855,0
2002-02-25,10.030000,10.030000,10.030000,10.030000,5.362855,0
2002-02-26,10.020000,10.020000,10.020000,10.020000,5.357513,0
2002-02-27,10.030000,10.030000,10.030000,10.030000,5.362855,0
2002-02-28,10.030000,10.030000,10.030000,10.030000,5.380560,0
2002-03-01,10.010000,10.010000,10.010000,10.010000,5.369831,0
2002-03-04,9.990000,9.990000,9.990000,9.990000,5.359105,0
2002-03-05,9.990000,9.990000,9.990000,9.990000,5.359105,0
2002-03-06,9.990000,9.990000,9.990000,9.990000,5.359105,0
2002-03-07,9.950000,9.950000,9.950000,9.950000,5.337642,0
2002-03-08,9.910000,9.910000,9.910000,9.910000,5.316189,0
2002-03-11,9.900000,9.900000,9.900000,9.900000,5.310821,0
2002-03-12,9.890000,9.890000,9.890000,9.890000,5.305457,0
2002-03-13,9.890000,9.890000,9.890000,9.890000,5.305457,0
2002-03-14,9.860000,9.860000,9.860000,9.860000,5.289362,0
2002-03-15,9.860000,9.860000,9.860000,9.860000,5.289362,0
2002-03-18,9.860000,9.860000,9.860000,9.860000,5.289362,0
2002-03-19,9.860000,9.860000,9.860000,9.860000,5.289362,0
2002-03-20,9.840000,9.840000,9.840000,9.840000,5.278632,0
2002-03-21,9.820000,9.820000,9.820000,9.820000,5.267908,0
2002-03-22,9.810000,9.810000,9.810000,9.810000,5.262547,0
2002-03-25,9.800000,9.800000,9.800000,9.800000,5.257179,0
2002-03-26,9.800000,9.800000,9.800000,9.800000,5.257179,0
2002-03-27,9.810000,9.810000,9.810000,9.810000,5.262547,0
2002-03-28,9.800000,9.800000,9.800000,9.800000,5.277620,0
2002-04-01,9.800000,9.800000,9.800000,9.800000,5.277620,0
2002-04-02,9.800000,9.800000,9.800000,9.800000,5.277620,0
2002-04-03,9.810000,9.810000,9.810000,9.810000,5.283007,0
2002-04-04,9.830000,9.830000,9.830000,9.830000,5.293779,0
2002-04-05,9.850000,9.850000,9.850000,9.850000,5.304549,0
2002-04-08,9.860000,9.860000,9.860000,9.860000,5.309930,0
2002-04-09,9.880000,9.880000,9.880000,9.880000,5.320706,0
2002-04-10,9.890000,9.890000,9.890000,9.890000,5.326088,0
2002-04-11,9.900000,9.900000,9.900000,9.900000,5.331475,0
2002-04-12,9.910000,9.910000,9.910000,9.910000,5.336859,0
2002-04-15,9.920000,9.920000,9.920000,9.920000,5.342245,0
2002-04-16,9.910000,9.910000,9.910000,9.910000,5.336859,0
2002-04-17,9.900000,9.900000,9.900000,9.900000,5.331475,0
2002-04-18,9.900000,9.900000,9.900000,9.900000,5.331475,0
2002-04-19,9.900000,9.900000,9.900000,9.900000,5.331475,0
2002-04-22,9.900000,9.900000,9.900000,9.900000,5.331475,0
2002-04-23,9.920000,9.920000,9.920000,9.920000,5.342245,0
2002-04-24,9.950000,9.950000,9.950000,9.950000,5.358404,0
2002-04-25,9.960000,9.960000,9.960000,9.960000,5.363785,0
2002-04-26,9.960000,9.960000,9.960000,9.960000,5.363785,0
2002-04-29,9.960000,9.960000,9.960000,9.960000,5.363785,0
2002-04-30,9.960000,9.960000,9.960000,9.960000,5.383249,0
2002-05-01,9.970000,9.970000,9.970000,9.970000,5.388648,0
2002-05-02,9.960000,9.960000,9.960000,9.960000,5.383249,0
2002-05-03,9.970000,9.970000,9.970000,9.970000,5.388648,0
2002-05-06,9.970000,9.970000,9.970000,9.970000,5.388648,0
2002-05-07,9.970000,9.970000,9.970000,9.970000,5.388648,0
2002-05-08,9.960000,9.960000,9.960000,9.960000,5.383249,0
2002-05-09,9.950000,9.950000,9.950000,9.950000,5.377842,0
2002-05-10,9.950000,9.950000,9.950000,9.950000,5.377842,0
2002-05-13,9.960000,9.960000,9.960000,9.960000,5.383249,0
2002-05-14,9.930000,9.930000,9.930000,9.930000,5.367029,0
2002-05-15,9.930000,9.930000,9.930000,9.930000,5.367029,0
2002-05-16,9.930000,9.930000,9.930000,9.930000,5.367029,0
2002-05-17,9.930000,9.930000,9.930000,9.930000,5.367029,0
2002-05-20,9.930000,9.930000,9.930000,9.930000,5.367029,0
2002-05-21,9.940000,9.940000,9.940000,9.940000,5.372435,0
2002-05-22,9.950000,9.950000,9.950000,9.950000,5.377842,0
2002-05-23,9.970000,9.970000,9.970000,9.970000,5.388648,0
2002-05-24,9.970000,9.970000,9.970000,9.970000,5.388648,0
2002-05-28,9.970000,9.970000,9.970000,9.970000,5.388648,0
2002-05-29,9.980000,9.980000,9.980000,9.980000,5.394052,0
2002-05-30,10.000000,10.000000,10.000000,10.000000,5.404865,0
2002-05-31,10.000000,10.000000,10.000000,10.000000,5.424937,0
2002-06-03,10.000000,10.000000,10.000000,10.000000,5.424937,0
2002-06-04,10.010000,10.010000,10.010000,10.010000,5.430362,0
2002-06-05,10.010000,10.010000,10.010000,10.010000,5.430362,0
2002-06-06,10.020000,10.020000,10.020000,10.020000,5.435791,0
2002-06-07,10.020000,10.020000,10.020000,10.020000,5.435791,0
2002-06-10,10.020000,10.020000,10.020000,10.020000,5.435791,0
2002-06-11,10.020000,10.020000,10.020000,10.020000,5.435791,0
2002-06-12,10.040000,10.040000,10.040000,10.040000,5.446638,0
2002-06-13,10.050000,10.050000,10.050000,10.050000,5.452062,0
2002-06-14,10.070000,10.070000,10.070000,10.070000,5.462910,0
2002-06-17,10.070000,10.070000,10.070000,10.070000,5.462910,0
2002-06-18,10.070000,10.070000,10.070000,10.070000,5.462910,0
2002-06-19,10.080000,10.080000,10.080000,10.080000,5.468333,0
2002-06-20,10.080000,10.080000,10.080000,10.080000,5.468333,0
2002-06-21,10.080000,10.080000,10.080000,10.080000,5.468333,0
2002-06-24,10.080000,10.080000,10.080000,10.080000,5.468333,0
2002-06-25,10.070000,10.070000,10.070000,10.070000,5.462910,0
2002-06-26,10.090000,10.090000,10.090000,10.090000,5.473762,0
2002-06-27,10.080000,10.080000,10.080000,10.080000,5.468333,0
2002-06-28,10.070000,10.070000,10.070000,10.070000,5.485767,0
2002-07-01,10.070000,10.070000,10.070000,10.070000,5.485767,0
2002-07-02,10.070000,10.070000,10.070000,10.070000,5.485767,0
2002-07-03,10.080000,10.080000,10.080000,10.080000,5.491214,0
2002-07-05,10.070000,10.070000,10.070000,10.070000,5.485767,0
2002-07-08,10.070000,10.070000,10.070000,10.070000,5.485767,0
2002-07-09,10.080000,10.080000,10.080000,10.080000,5.491214,0
2002-07-10,10.100000,10.100000,10.100000,10.100000,5.502110,0
2002-07-11,10.120000,10.120000,10.120000,10.120000,5.513006,0
2002-07-12,10.120000,10.120000,10.120000,10.120000,5.513006,0
2002-07-15,10.140000,10.140000,10.140000,10.140000,5.523900,0
2002-07-16,10.140000,10.140000,10.140000,10.140000,5.523900,0
2002-07-17,10.130000,10.130000,10.130000,10.130000,5.518454,0
2002-07-18,10.140000,10.140000,10.140000,10.140000,5.523900,0
2002-07-19,10.150000,10.150000,10.150000,10.150000,5.529349,0
2002-07-22,10.160000,10.160000,10.160000,10.160000,5.534794,0
2002-07-23,10.160000,10.160000,10.160000,10.160000,5.534794,0
2002-07-24,10.180000,10.180000,10.180000,10.180000,5.545691,0
2002-07-25,10.180000,10.180000,10.180000,10.180000,5.545691,0
2002-07-26,10.180000,10.180000,10.180000,10.180000,5.545691,0
2002-07-29,10.160000,10.160000,10.160000,10.160000,5.534794,0
2002-07-30,10.150000,10.150000,10.150000,10.150000,5.529349,0
2002-07-31,10.160000,10.160000,10.160000,10.160000,5.558344,0
2002-08-01,10.160000,10.160000,10.160000,10.160000,5.558344,0
2002-08-02,10.170000,10.170000,10.170000,10.170000,5.563814,0
2002-08-05,10.180000,10.180000,10.180000,10.180000,5.569285,0
2002-08-06,10.170000,10.170000,10.170000,10.170000,5.563814,0
2002-08-07,10.170000,10.170000,10.170000,10.170000,5.563814,0
2002-08-08,10.170000,10.170000,10.170000,10.170000,5.563814,0
2002-08-09,10.180000,10.180000,10.180000,10.180000,5.569285,0
2002-08-12,10.200000,10.200000,10.200000,10.200000,5.580230,0
2002-08-13,10.220000,10.220000,10.220000,10.220000,5.591169,0
2002-08-14,10.250000,10.250000,10.250000,10.250000,5.607582,0
2002-08-15,10.240000,10.240000,10.240000,10.240000,5.602107,0
2002-08-16,10.210000,10.210000,10.210000,10.210000,5.585700,0
2002-08-19,10.200000,10.200000,10.200000,10.200000,5.580230,0
2002-08-20,10.220000,10.220000,10.220000,10.220000,5.591169,0
2002-08-21,10.210000,10.210000,10.210000,10.210000,5.585700,0
2002-08-22,10.210000,10.210000,10.210000,10.210000,5.585700,0
